rosbagTimestamp,secs,nsecs,lwrist.x,lwrist.y,lwrist.z,rwrist.x,rwrist.y,rwrist.z,neck.x,neck.y,neck.z,wDist,wNDist,x,y,z,x.1,y.1,z.1,Label
1569267657.53945,1569267657,539452713,1.192999959,0.017036347,-0.185889482,1.284999967,0.218356788,-0.075229168,1.039000034,0.058635663,0.09919443,0.247466414955673,0.341248291345958,-0.109207599935,0.0810276211691,-0.0158553656654,-3.87749775,9.13911495,-0.77549955,1
1569267657.70162,1569267657,701623611,1.18599999,0.016936386,-0.184798762,1.27699995,0.214926928,-0.074760817,1.042000055,0.055426124,0.099480845,0.24410980476269,0.333205062841458,-0.156331489739,-0.0219468046989,-0.0350539874374,-4.6726302,7.92187515,0.69696795,1
1569267657.87962,1569267657,879617342,1.18900001,0.016979227,-0.183338597,1.281999946,0.215768456,-0.079210326,1.034999967,0.058409922,0.09881255,0.242917357312869,0.342728525553303,0.00772945994923,0.00248780482907,-0.0298179996814,-4.60391505,8.245818,0.4319238,1
1569267658.03405,1569267658,34053459,1.190999985,0.018938785,-0.185577855,1.274000049,0.214422017,-0.08284688,1.039000034,0.060320217,0.09919443,0.235915997426246,0.334830420302213,0.0251827524692,0.0251770851051,0.293067911939,-8.33416605,4.0051116,0.2748606,9
1569267658.2035,1569267658,203503647,1.18599999,0.016936386,-0.182876006,1.269000053,0.205350637,-0.098980285,1.031999946,0.058240619,0.098526135,0.22232281133524,0.341788229837114,-1.15291449263,0.0688103164051,0.305285216703,-1.4921004,10.51341795,-0.6675186,9
1569267658.36293,1569267658,362929493,1.184000015,0.016907824,-0.188326165,1.287999988,0.210513502,-0.13804844,1.04400003,0.053839844,0.09797924,0.225448447697064,0.373887256189998,-0.643278351047,0.925766979137,0.375098386783,-2.0614545,11.31836685,0.3141264,9
1569267658.5171,1569267658,517095444,1.18599999,0.016936386,-0.190567046,1.296000004,0.218124747,-0.136804804,1.039000034,0.055266548,0.097509995,0.235514624485897,0.384025002560946,0.0234374232172,-0.0132201584389,-0.794272212057,-1.52154975,7.4408691,0.16687965,9
1569267658.66822,1569267658,668214931,1.184000015,0.016907824,-0.190245673,1.296000004,0.22022599,-0.080075338,1.04400003,0.060610499,0.09797924,0.256943139382269,0.347396782670666,0.0129654477052,0.0688103164051,-0.343977265041,-4.0443774,10.0520448,0.40247445,1
1569267658.8386,1569267658,838598003,1.190999985,0.01314579,-0.18943958,1.292999983,0.217619836,-0.075697526,1.046000004,0.057334799,0.098166943,0.255246723637639,0.341949025868979,-0.0830276611548,0.0339037313651,-0.0123647071614,-3.93639645,8.35379895,-0.46137315,1
1569267659.00299,1569267659,2986477,1.182000041,0.016879264,-0.18800804,1.296000004,0.218124747,-0.075873159,1.046000004,0.055638891,0.098166943,0.257040789620614,0.345241380057813,0.0705613130212,0.00423313408107,-0.0350539874374,-3.70080165,8.8740708,-0.10798095,1
1569267659.1623,1569267659,162298370,1.18599999,0.013090602,-0.18864429,1.292999983,0.217619836,-0.075697526,1.042000055,0.055426124,0.099480845,0.256978943808045,0.346403270386637,0.0164561062092,-0.00274818292693,-0.0315633289334,-2.75842245,8.03967255,-1.0994424,1
1569267659.31074,1569267659,310736743,1.184000015,0.018827474,-0.188326165,1.289999962,0.21711491,-0.075521894,1.049000025,0.055798467,0.10014914,0.251552578192509,0.339063823789571,-0.0690650271388,-0.0376547679669,-0.0420353044454,-3.7695168,8.74645695,0.22577835,1
1569267659.47261,1569267659,472605727,1.18599999,0.016936386,-0.18864429,1.292999983,0.217619836,-0.075697526,1.047999978,0.055745278,0.098354638,0.253928763837369,0.341353966976771,-0.435584170059,-0.0568533897389,0.190093486071,-4.99657305,8.9918682,1.14852465,1
1569267659.6351,1569267659,635096753,1.18599999,0.016936386,-0.18864429,1.274000049,0.20822531,-0.091108583,1.041000009,0.055372931,0.09769769,0.232053177028609,0.336601659428637,0.0932505932972,-0.0394000972189,1.31583085361,-2.944935,10.4839686,0.55953765,7
1569267659.81087,1569267659,810872548,1.18599999,0.016936386,-0.190567046,1.27699995,0.204574779,-0.11823687,1.036999941,0.053478848,0.097322293,0.220727917599508,0.356224279686292,-0.334355073443,0.417876166805,-0.897246637925,-4.05419385,9.0703998,4.48611765,9
1569267659.97609,1569267659,976087647,1.19599998,0.013200979,-0.194112822,1.292999983,0.202945217,-0.136488125,1.041000009,0.055372931,0.094322331,0.220754347953879,0.37222981219966,0.527837577045,-0.470496422463,-0.773328261033,-2.0221887,6.1647306,0.2355948,9
1569267660.13561,1569267660,135609573,1.18599999,0.016936386,-0.192489803,1.292999983,0.217619836,-0.098756023,1.039000034,0.058635663,0.097509995,0.245985501847143,0.358207050709604,0.206696994677,0.0653196579011,-0.0577432677134,-3.5928207,9.57103875,-0.89329695,1
1569267660.3032,1569267660,303201447,1.190999985,0.01314579,-0.197163031,1.300999999,0.218966275,-0.076165877,1.039000034,0.058635663,0.097509995,0.262873327672731,0.352864273225919,0.117685202825,0.00423313408107,-0.0734512309814,-4.0443774,9.0703998,-0.26504415,1
1569267660.47219,1569267660,472192466,1.190999985,0.011214793,-0.197163031,1.296000004,0.218124747,-0.075873159,1.050999999,0.054200839,0.098636188,0.261816665061754,0.34256322373302,0.0269280817212,-0.0184561461949,-0.0594885969654,-2.748606,9.3256275,-0.0392658,1
1569267660.64025,1569267660,640253055,1.19599998,0.00544456,-0.19799076,1.30400002,0.219471201,-0.07634151,1.042000055,0.055426124,0.097791538,0.268830712016516,0.354791611165917,0.0565986790052,-0.00100285367493,-0.204350924881,-3.2786943,8.05930545,-0.0588987,1
1569267660.80971,1569267660,809711529,1.19599998,0.00544456,-0.194112822,1.299000025,0.216523573,-0.080260701,1.042000055,0.053736705,0.097791538,0.261008935585077,0.352492764161427,-0.156331489739,0.0531023531371,0.113298998983,-4.42721895,8.72682405,-0.3533922,1
1569267660.97159,1569267660,971585291,1.190999985,0.009283794,-0.193301305,1.279999971,0.198829487,-0.093612812,1.04400003,0.052147184,0.09797924,0.231918871331036,0.337519161759681,0.178771726645,0.0914995966811,1.19889379373,-3.24924495,6.8911479,-0.392658,7
1569267661.13613,1569267661,136128455,1.192999959,0.005430903,-0.197494119,1.274000049,0.191700771,-0.117959097,1.034000039,0.051647689,0.097040743,0.218135962255851,0.351340008791661,-0.845736544279,0.0618289993971,-0.0158553656654,-1.7865939,8.5206786,0.36320865,1
1569267661.29843,1569267661,298432492,1.190999985,0.0034908,-0.208748221,1.289999962,0.198291332,-0.144536898,1.031999946,0.051547788,0.093506858,0.227752797381051,0.380476682245138,0.746003733545,-0.351814033327,-1.17998997675,-1.96329,6.1254648,0.1374303,9
1569267661.4569,1569267661,456896800,1.192999959,0.003496662,-0.209098756,1.296000004,0.211821035,-0.126299337,1.041000009,0.051997334,0.094322331,0.246705892598014,0.373152158297979,0.0182014354612,-0.180771766631,-0.174680327597,-2.1203532,8.5206786,0.9227463,1
1569267661.6146,1569267661,614604704,1.190999985,0.0034908,-0.201024756,1.299000025,0.216523573,-0.080260701,1.034999967,0.05337571,0.09713459,0.267639548632324,0.357466565002162,0.239858250465,0.0216864266011,-0.0874138649974,-3.3768588,10.10112705,-0.8245818,1
1569267661.7811,1569267661,781100678,1.18599999,0.009244819,-0.198258072,1.300999999,0.212638244,-0.076165877,1.034999967,0.051697638,0.09713459,0.263629269018348,0.355936718457181,0.112449215069,0.0513570238851,0.0312685241386,-3.40630815,8.7955392,0.196329,1
1569267661.93741,1569267661,937411871,1.192999959,0.003496662,-0.197494119,1.307000041,0.213618904,-0.076517142,1.036999941,0.050116222,0.097322293,0.267923131220826,0.360351675703503,0.000748142941226,-0.0132201584389,-0.0367993166894,-3.70080165,9.0115011,-0.59880345,1
1569267662.10644,1569267662,106443216,1.192999959,0.005430903,-0.197494119,1.307000041,0.211499825,-0.076517142,1.041000009,0.051997334,0.09769769,0.26475620535562,0.355735673426203,0.194479689913,-0.0411454264709,0.0469764874066,-3.337593,9.7379184,-0.0588987,1
1569267662.2716,1569267662,271600478,1.192999959,0.005430903,-0.197494119,1.315000057,0.219190523,-0.076985493,1.039000034,0.051897436,0.097509995,0.274042930934118,0.366894623817723,-0.283740525135,0.0461210361291,0.0818830724466,-3.46520685,8.19673575,-0.3141264,1
1569267662.44062,1569267662,440621863,1.197999954,0.001568969,-0.198321849,1.287999988,0.200072169,-0.079581045,1.042000055,0.052047282,0.097791538,0.248199325270653,0.337473506230429,0.311416749797,-0.0830333285189,2.20943943063,-1.1387082,6.3806925,0.4515567,7
1569267662.60824,1569267662,608241379,1.192999959,0.003496662,-0.201362342,1.274000049,0.193766341,-0.113828249,1.027999997,0.049681269,0.096477643,0.224556858644094,0.354266992206674,0.0164561062092,0.238107253849,-0.574360726305,-3.141264,8.98205175,1.67861295,9
1569267662.78112,1569267662,781119695,1.190999985,0.0034908,-0.204886496,1.289999962,0.198291332,-0.142445534,1.029999971,0.049777925,0.093325645,0.227260019468821,0.381109270716153,0.569725479093,-0.282000863247,-1.06654357537,-2.54246055,7.3427046,-0.0392658,9
1569267662.94217,1569267662,942173234,1.18599999,0.003476145,-0.205949098,1.281999946,0.197061613,-0.102072664,1.04400003,0.05045452,0.09797924,0.239753286762324,0.343741711213438,-0.00448784481477,-0.180771766631,0.146460254771,-3.40630815,8.60902665,2.34613155,1
1569267663.11543,1569267663,115430340,1.190999985,0.001559802,-0.206817359,1.30400002,0.21101436,-0.07634151,1.041000009,0.051997334,0.094322331,0.271411434816677,0.351541700184712,0.117685202825,-0.0149654876909,-0.0629792554694,-3.89713065,8.2850838,0.40247445,1
1569267663.27634,1569267663,276342304,1.190999985,0.001559802,-0.206817359,1.300999999,0.208419561,-0.074056678,1.041000009,0.051997334,0.09769769,0.269288620987078,0.348665270462544,0.159573104873,-0.0132201584389,-0.0699605724774,-3.7106181,8.72682405,-0.10798095,1
1569267663.44827,1569267663,448269823,1.190999985,0.001559802,-0.204886496,1.312000036,0.21869047,-0.074682832,1.036999941,0.051797535,0.097322293,0.280606011067393,0.36477947725878,-0.0638290393828,-0.0394000972189,-0.0420353044454,-3.8873142,10.4250699,-0.59880345,1
1569267663.61194,1569267663,611937390,1.192999959,-0.00037182,-0.20716466,1.299000025,0.208099157,-0.073942833,1.041000009,0.051997334,0.09769769,0.269154634796722,0.34697587313189,-0.0847729904068,0.0426303776251,-0.0193460241694,-3.66153585,8.58939375,0.00981645,1
1569267663.7803,1569267663,780304362,1.18900001,0.001557183,-0.206470057,1.296000004,0.207618564,-0.073772065,1.039000034,0.050212879,0.097509995,0.267430455514063,0.346645464889076,0.0112201184532,-0.00274818292693,0.223254741859,-4.64318085,9.1292985,-0.3141264,1
1569267663.94024,1569267663,940241454,1.190999985,-0.000371196,-0.204886496,1.284999967,0.197522759,-0.075229168,1.039000034,0.046843763,0.097509995,0.254576190453157,0.336242390702768,-0.0446304176108,0.170039413021,0.362881082019,-3.22961205,5.88005355,-0.55953765,9
1569267664.10315,1569267664,103149430,1.18599999,0.001553254,-0.205949098,1.274000049,0.189635202,-0.097304851,1.039000034,0.040105537,0.09919443,0.234355290005742,0.340875483422509,-0.000997186310774,-0.301199485019,1.5671582659,-1.12889175,19.30895715,1.1976069,7
1569267664.27776,1569267664,277758894,1.190999985,-0.000371196,-0.206817359,1.281999946,0.190825999,-0.124934994,1.029999971,0.039758138,0.096665345,0.227028813096186,0.368011136070678,-0.889369775579,0.00423313408107,-0.0437806336974,-0.93256275,12.24111315,1.16815755,9
1569267664.43468,1569267664,434680017,1.200000048,0.001571589,-0.208380207,1.292999983,0.198752478,-0.142776802,1.057000041,0.039086599,0.095772043,0.227668833274185,0.371610975338027,-3.21240300999,-0.796872992587,-0.139773742557,-1.03072725,9.84589935,6.7340847,1
1569267664.59256,1569267664,592556216,1.200000048,0.017136309,-0.194762021,1.281999946,0.201218694,-0.143640548,1.093999982,0.049323462,0.102671735,0.207903133071602,0.345088233246234,1.12648551048,0.384714911017,0.221509412607,-1.14852465,8.9722353,2.87621985,1
1569267664.75518,1569267664,755178779,1.18900001,0.009268205,-0.204542428,1.289999962,0.242213026,-0.136171445,1.161999941,0.058041211,0.112821221,0.262942714770938,0.335112832547759,7.32938567209,0.999070807721,0.872517223603,3.19034625,7.09729335,-1.36448655,9
1569267664.90441,1569267664,904405636,1.192999959,-0.00037182,-0.189757705,1.309999943,0.269331545,-0.097930655,1.212000012,0.080189139,0.115710922,0.30799530590583,0.301697795229797,-0.597899790495,-1.374576975,1.5235250346,0.20614545,9.7968171,-2.73878955,3
1569267665.07262,1569267665,72621907,1.18900001,0.036256779,-0.181410968,1.317999959,0.315851361,-0.119896278,1.258999944,0.113917507,0.120198064,0.314003462101222,0.319223395479884,1.22422394859,-0.285491521751,-0.146755059565,0.38284155,4.6529973,-10.35635475,5
1569267665.23481,1569267665,234805098,1.207000017,0.060288936,-0.184157312,1.307000041,0.347120434,-0.163393036,1.256000042,0.162519276,0.123984136,0.304472442435648,0.345346530921708,1.21026131458,-0.0725613530069,-0.235766851417,-0.4908225,3.8087826,-7.68628035,9
1569267665.39342,1569267665,393417153,1.207000017,0.060288936,-0.176330104,1.26699996,0.344713867,-0.176879168,1.248999953,0.187938973,0.12126825,0.290685114867676,0.337334034008989,0.667463917205,0.182256717785,-0.150245718069,1.38411945,2.32649865,-9.64957035,5
1569267665.54695,1569267665,546947205,1.177000046,0.098864742,-0.166222915,1.274000049,0.365208477,-0.171660125,1.251000047,0.208522692,0.119434297,0.283509345539674,0.331384063938778,-0.308175134663,-0.282000863247,-0.204350924881,0.28467705,1.2172398,-9.5808552,5
1569267665.7139,1569267665,713900966,1.18900001,0.121078022,-0.171772867,1.289999962,0.371886611,-0.165450528,1.251000047,0.216635808,0.121462435,0.270455006591862,0.328546577427907,-0.709600862623,0.279995155897,-0.796017541309,1.1190753,2.09090385,-10.0716777,9
1569267665.87555,1569267665,875547013,1.179999948,0.123987861,-0.1666466,1.287999988,0.375486553,-0.163105905,1.261000037,0.222456485,0.118344657,0.273730044457665,0.321499016975484,-0.0411397591068,0.0548476823891,-0.349213252797,0.8245818,3.6713523,-9.5612223,5
1569267666.03544,1569267666,35438940,1.136000037,0.17093569,-0.182533011,1.287999988,0.385927886,-0.163105905,1.258999944,0.230268657,0.120198064,0.264013336580636,0.324548820635709,0.0391453864852,-0.0202014754469,-0.286381399725,1.5509991,3.74006745,-9.2863617,5
1569267666.19201,1569267666,192005821,1.126000047,0.174907818,-0.1827517,1.296000004,0.392527431,-0.162017897,1.261000037,0.23267895,0.120389007,0.276926293314872,0.326389635244249,-0.236616635331,-0.0812879992669,0.0277778656346,1.18779045,3.6124536,-9.23727945,5
1569267666.3544,1569267666,354402712,1.123999953,0.189176098,-0.180604845,1.307000041,0.38950187,-0.163393036,1.258999944,0.228227407,0.118156955,0.271874407593757,0.327999785304881,0.487695004249,0.0164504388451,0.347173118751,0.785316,3.42594105,-8.78572275,9
1569267666.50988,1569267666,509879805,1.136000037,0.143308312,-0.165957749,1.324000001,0.377395004,-0.150492877,1.251000047,0.208522692,0.11740616,0.30063221401154,0.324987299859171,-0.287231183639,-0.0551080604869,-0.227040205157,0.7656831,3.2001627,-9.88516515,5
1569267666.67628,1569267666,676276003,1.182000041,0.024544889,-0.149682581,1.315000057,0.332188785,-0.145206109,1.264000058,0.163554445,0.118626207,0.335192198303639,0.317247587053329,0.0426360449892,0.0984809136891,-0.420771752129,-0.2159619,2.62099215,-8.62865955,5
1569267666.83949,1569267666,839494800,1.217000008,-0.039842352,-0.175817981,1.324000001,0.26791665,-0.141906947,1.279999971,0.090914093,0.120127805,0.327589010867253,0.319261834675303,-0.109207599935,-0.208697034663,-0.401573130357,1.374303,1.54118265,-10.012779,5
1569267667.00872,1569267667,8715719,1.222000003,-0.061799891,-0.180502564,1.35800004,0.202138618,-0.125736624,1.274000049,0.028520888,0.123695552,0.30192524700864,0.315302275733062,1.21375197308,-0.646774676915,0.711946932419,0.7264173,-0.2159619,-9.3845262,9
1569267667.18194,1569267667,181938220,1.230999947,-0.060259197,-0.189814806,1.371000052,0.166285455,-0.124717601,1.271999955,0.00372821,0.12968792,0.274153524231632,0.317723222669167,0.840251513153,0.140368815737,0.251180009891,0.75586665,0.1766961,-11.55396165,5
1569267667.34763,1569267667,347632225,1.230999947,-0.064250901,-0.177840546,1.35800004,0.180121019,-0.143349469,1.26699996,0.020147305,0.12301591,0.277554126791721,0.323763986355453,0.740767745789,-0.0847786577709,1.03832350254,-0.26504415,-2.0614545,-10.5232344,7
1569267667.51206,1569267667,512057448,1.248999953,-0.042915005,-0.182465866,1.35800004,0.206542134,-0.152155891,1.241000056,0.043878637,0.122503437,0.273913449375115,0.339979640522313,0.156082446369,0.00597846333307,0.509488739187,0.392658,-0.6282528,-9.4041591,5
1569267667.68629,1569267667,686294315,1.261000037,-0.024926903,-0.184218943,1.338000059,0.231701612,-0.14991501,1.19599998,0.079130538,0.116122358,0.270118414622873,0.337961293981851,0.0583440082572,-0.282000863247,-0.118829791533,0.52027185,0.0981645,-10.31708895,5
1569267667.84264,1569267667,842644971,1.246000052,-0.020590048,-0.180007562,1.309999943,0.250216126,-0.155272931,1.177000046,0.100773044,0.110461272,0.279363154147494,0.332621217007747,0.829779537641,-0.168554461867,0.0103245731146,1.52154975,-0.18651255,-9.64957035,5
1569267668.00711,1569267668,7110810,1.235999942,-0.034452502,-0.172551423,1.309999943,0.262959749,-0.161644295,1.179999948,0.10676939,0.110742822,0.306674114711521,0.339838444635272,0.142119812353,0.266032521881,-0.309070680001,1.26632205,-1.7276952,-10.5625002,5
1569267668.17827,1569267668,178269272,1.256000042,-0.049264677,-0.161089823,1.328999996,0.249535739,-0.155370384,1.18599999,0.101543613,0.111305922,0.307641664714404,0.336848516778396,1.43191812958,1.18582103769,0.104572352723,0.79513245,-4.908225,-8.9526024,5
1569267668.34677,1569267668,346769603,1.238999963,-0.020474372,-0.140831336,1.325999975,0.221024051,-0.146420762,1.207000017,0.083772205,0.11523357,0.256752277657856,0.31853107962768,-2.80748662353,-1.01329381983,-2.81885414438,-0.99146145,-4.36832025,-8.2261851,7
1569267668.51355,1569267668,513550540,1.228999972,-0.05019825,-0.135709733,1.32099998,0.205198243,-0.126594052,1.223999977,0.061138075,0.120825306,0.271614553639515,0.302289052562808,-0.676439606835,-0.657246652427,0.500762092927,0.83439825,1.14852465,-9.78700065,5
1569267668.68179,1569267668,681789875,1.235999942,-0.09256728,-0.136482701,1.343999982,0.210950017,-0.124440365,1.233999968,0.039629705,0.12181244,0.322384515872777,0.319516973499289,-0.793376666719,-0.444316483683,0.226745400363,1.16815755,0.44174025,-10.53305085,5
1569267668.84829,1569267668,848285649,1.235999942,-0.09056332,-0.156520873,1.371000052,0.204073668,-0.12694028,1.246000052,0.035974741,0.118956938,0.325439696226437,0.323028932262562,-2.79003333101,-1.02725645385,0.671804359623,-1.50191685,2.24796705,-12.0153348,9
1569267669.01397,1569267669,13967781,1.225999951,-0.083867371,-0.165192559,1.383000016,0.192406118,-0.132535636,1.228999972,0.035483912,0.117333934,0.319440973818428,0.332829377158768,-5.69949719409,0.360280301489,0.296558570443,-1.766961,9.0115011,-2.3363151,3
1569267669.18123,1569267669,181225681,1.238999963,-0.082747847,-0.166944191,1.353000045,0.192619756,-0.125273675,1.212000012,0.036958132,0.119640745,0.300931499483983,0.322636984265993,0.276510164757,-0.561253543567,-0.214822900393,-0.99146145,8.9918682,2.54246055,1
