rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,orientation,x,y,z,w,orientation_covariance,angular_velocity,x,y,z,angular_velocity_covariance,linear_acceleration,x,y,z,linear_acceleration_covariance
1555442022888152153,,0,,1555442022,884974956,"""knife_link""",,-0.656521132161,-0.265476830924,0.0782767403585,-0.701694240526,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.151843644924,-0.12217304764,-0.024434609528,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-4.6726302,8.64829245,-0.02944935,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1555442022950105218,,1,,1555442022,887676954,"""knife_link""",,-0.654124914609,-0.270587646007,0.0726997094336,-0.702579300979,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.013962634016,-0.06108652382,0.013962634016,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-4.62354795,8.53049505,0.7067844,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1555442023012864540,,2,,1555442022,949443101,"""knife_link""",,-0.649508006161,-0.274724847286,0.0669494354814,-0.705821068902,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.10471975512,-0.05235987756,0.00872664626,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-4.62354795,8.72682405,0.34357575,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1555442023014665717,,3,,1555442023,12175083,"""knife_link""",,-0.646671714187,-0.278935717429,0.0605483696046,-0.707350305402,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.033161255788,-0.012217304764,0.033161255788,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-4.6137315,8.64829245,0.55953765,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1555442023118534539,,4,,1555442023,14302015,"""knife_link""",,-0.644306812492,-0.28401558913,0.0549559617166,-0.707943301952,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.239110107524,0.06108652382,-0.015707963268,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-2.50319475,6.84206565,-0.38284155,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1555442023288434129,,5,,1555442023,117990016,"""knife_link""",,-0.644503176681,-0.297267955029,0.058492744255,-0.70201568147,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.16580627894,0.045378560552,-0.219911485752,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-4.54501635,8.35379895,1.26632205,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1555442023289613514,,6,,1555442023,287925004,"""knife_link""",,-0.637943161333,-0.319563113718,0.0546940963983,-0.698510196832,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.013962634016,0.13962634016,-0.158824961932,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-5.21253495,7.70591325,-0.87366405,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1555442023324038888,,7,,1555442023,289320945,"""knife_link""",,-0.635545474838,-0.324471895452,0.0489053694308,-0.698862077463,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.129154364648,0.085521133348,0.44505895926,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-5.4579462,10.65084825,2.05163805,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1555442023356367684,,8,,1555442023,323390960,"""knife_link""",,-0.631346964201,-0.327577992141,0.038800645285,-0.701846265064,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.23561944902,0.05235987756,0.211184839492,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-4.5351999,9.23727945,0.50063895,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1555442023389932269,,9,,1555442023,355796098,"""knife_link""",,-0.632632824511,-0.327717972495,0.0285834739034,-0.701113132722,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.11344640138,0.015707963268,0.467748239536,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-4.3781367,6.1647306,0.6478857,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
