rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,lwrist.x,lwrist.y,lwrist.z,rwrist.x,rwrist.y,rwrist.z,neck.x,neck.y,neck.z,nose.x,nose.y,nose.z,lelbow.x,lelbow.y,lelbow.z,relbow.x,-.3,name.3,x.3,y.3,z.3,-.4,name.4,x.4,y.4,z.4,-.5,name.5,x.5,y.5,z.5,-.6,name.6,x.6,y.6,z.6,-.7,name.7,x.7,y.7,z.7,-.8
1.57e+18,,46919.0,,1569268974.0,103998299.0,"""camera_color_frame""",1.120000005,0.49357137100000004,-0.21990880399999999,,,,,,,,,,1.32099998,0.530747354,-0.139443785,,,,1.2589999440000001,0.593610823,0.03651271,,,,,,,,,,3.000999928,1.5317275519999998,0.335161239,,,,3.000999928,1.5317275519999998,0.335161239,,,
1.57e+18,,46920.0,,1569268974.0,258617343.0,"""camera_color_frame""",1.166000009,0.511952579,-0.227050439,,,,,,,,,,1.3609999419999999,0.540198565,-0.14366614800000002,,,,1.269000053,0.5942108629999999,0.036802724,,,,,,,,,,,,,,,,2.8880000110000004,1.474051714,0.303812772,,,
1.57e+18,,46921.0,,1569268974.0,433469902.0,"""camera_color_frame""",1.18900001,0.523978889,-0.22574625899999998,,,,,,,,,,1.3710000519999999,0.555281878,-0.133608326,,,,1.284999967,0.607953072,0.045599777,,,,,,,,,,,,,,,,,,,,,
1.57e+18,,46922.0,,1569268974.0,597919629.0,"""camera_color_frame""",1.19599998,0.527063727,-0.223197356,,,,,,,,,,1.39199996,0.566044152,-0.128884673,,,,1.30400002,0.616942286,0.050502135999999996,,,,,,,,,,,,,,,,,,,,,
1.57e+18,,46923.0,,1569268974.0,772889388.0,"""camera_color_frame""",1.210000038,0.52930975,-0.212078378,,,,,,,,,,1.414000034,0.5749902729999999,-0.121752061,,,,1.32099998,0.624985218,0.053302142999999996,,,,,,,,,,,,,,,,,,,,,
1.57e+18,,46924.0,,1569268974.0,933859568.0,"""camera_color_frame""",1.217000008,0.536318183,-0.193575114,,,,,,,,,,1.4479999540000001,0.586468339,-0.138764709,,,,1.35800004,0.6226746439999999,0.052593481,,,,,,,,,,,,,,,,2.84800005,1.453635454,0.355011404,,,
1.57e+18,,46925.0,,1569268975.0,105456399.0,"""camera_color_frame""",1.225999951,0.599916697,-0.185068622,,,,,,,,,,1.481999993,0.5954334139999999,-0.16364672800000002,,,,1.434000015,0.641247571,0.05088722,,,,1.4049999709999998,0.64422524,-0.348757446,,,,,,,,,,1.309999943,0.668631494,0.163295269,,,
1.57e+18,,46926.0,,1569268975.0,259232207.0,"""camera_color_frame""",1.379999995,0.632762194,-0.154620871,,,,1.430999994,0.7303905490000001,0.029901171,,,,1.544999957,0.603210747,-0.193146333,,,,1.5,0.639145195,0.036206581,,,,1.4650000330000001,0.666986167,-0.358900845,,,,,,,,,,1.3860000369999999,0.7074223159999999,0.190744892,,,
1.57e+18,,46927.0,,1569268975.0,412000961.0,"""camera_color_frame""",1.434000015,0.68774718,-0.162996069,,,,1.4789999719999998,0.754890025,0.026108597999999997,,,,1.569000006,0.610037148,-0.196146652,,,,1.557000041,0.648286343,0.03000975,,,,1.519000053,0.6964969040000001,-0.379517823,,,,,,,,,,,,,,,
1.57e+18,,46928.0,,1569268975.0,562735822.0,"""camera_color_frame""",1.450999975,0.7405986790000001,-0.169633135,,,,1.5149999859999999,0.7732646470000001,0.039024785,,,,1.6139999630000001,0.627533436,-0.199155644,,,,1.5889999869999998,0.6564575429999999,0.035778735,,,,1.557000041,0.716445208,-0.41173005100000004,,,,,,,,,,1.4859999419999999,0.758462906,0.221370995,,,
1.57e+18,,46929.0,,1569268975.0,733023064.0,"""camera_color_frame""",,,,,,,1.5260000230000001,0.778879106,0.051677983,,,,1.626999974,0.63258791,-0.182295755,,,,1.593000054,0.665858388,0.041033982999999996,,,,1.569000006,0.7423177959999999,-0.374204397,,,,,,,,,,1.503999949,0.767650187,0.236243993,,,
1.57e+18,,46930.0,,1569268975.0,899871566.0,"""camera_color_frame""",1.4859999419999999,0.7343699929999999,-0.188179627,,,,1.549000025,0.79061842,0.054968134,,,,1.656999946,0.6442521210000001,-0.182970732,,,,1.5970000030000002,0.675298095,0.041137017000000005,,,,1.569000006,0.757580936,-0.381835431,,,,,,,,,,1.5149999859999999,0.7732646470000001,0.24288411399999998,,,
1.57e+18,,46931.0,,1569268976.0,64881731.0,"""camera_color_frame""",1.205000043,-0.00037556,-0.176037923,1.281999946,0.217847005,-0.118699811,1.136000037,0.075160779,0.106613427,,,,1.26699996,-0.179111913,-0.121419124,1.4049999709999998,0.307086915,-0.011642565,1.238999963,-0.064668447,0.096193142,0.0,0.0,0.0,1.1160000559999999,-0.04377339,-0.278829426,1.105999947,0.11441916199999999,-0.283503175,,,,,,,,,,,,
1.57e+18,,46932.0,,1569268976.0,227914739.0,"""camera_color_frame""",1.5260000230000001,0.778879106,-0.20066694899999998,,,,,,,,,,1.6219999790000001,0.72268647,-0.189624354,,,,1.58099997,0.7556851509999999,0.035598602,,,,,,,,,,,,,,,,,,,,,
1.57e+18,,46933.0,,1569268976.0,396683321.0,"""camera_color_frame""",1.192999959,-0.03131967,-0.172350749,1.292999983,0.217619836,-0.123910755,1.217000008,0.080519952,0.114215262,,,,1.26699996,-0.19349144399999998,-0.098824285,1.434000015,0.290175587,-0.021182147999999998,1.26699996,-0.066129886,0.114799604,1.343999982,0.24581499399999998,0.130492017,1.085999966,-0.056682758,-0.28541910600000003,1.1339999440000001,0.109961525,-0.27781128899999996,,,,,,,,,,,,
1.57e+18,,46934.0,,1569268976.0,561585945.0,"""camera_color_frame""",1.174999952,-0.021321835,-0.177370012,1.299000025,0.216523573,-0.124485746,1.2410000559999999,0.082107857,0.11244381199999999,1.1979999540000001,0.16084145,0.091067784,1.261000037,-0.200753123,-0.09835629900000001,1.444000006,0.289857924,-0.030693984,1.2589999440000001,-0.06162983599999999,0.114074744,1.238999963,0.22460188,0.112262599,1.111999989,-0.050828150999999995,-0.28504118300000003,1.123999953,0.112636581,-0.275361478,1.159999967,0.136932269,0.12014946300000001,1.157999992,0.168613583,0.108678125,1.19599998,0.084947854,0.216948792,,,
1.57e+18,,46935.0,,1569268976.0,735761398.0,"""camera_color_frame""",1.1770000459999999,-0.019449828,-0.17194742,1.299000025,0.218629673,-0.120273836,1.253999949,0.087034255,0.105489708,1.182000041,0.16827535600000001,0.091767788,1.256000042,-0.191811576,-0.095930062,1.434000015,0.283200651,-0.035131056,1.253999949,-0.059351935999999994,0.11362171199999999,1.205000043,0.21843846100000003,0.09159989699999999,1.157999992,-0.043543282999999995,-0.274304092,1.1280000209999999,0.11852399300000001,-0.274512678,1.143000007,0.15345725400000002,0.125800833,1.159999967,0.18018922199999998,0.097582184,1.202999949,0.10104867099999999,0.192864418,,,
1.57e+18,,46936.0,,1569268976.0,904462635.0,"""camera_color_frame""",1.172999978,-0.019383729,-0.171363056,1.2960000040000001,0.21812474699999998,-0.12419825,1.2589999440000001,0.091463782,0.103869215,1.202999949,0.18101728,0.075845316,1.253999949,-0.191506132,-0.09577730300000001,1.424000025,0.285843283,-0.039503284,1.2410000559999999,-0.048676323,0.11244381199999999,1.159999967,0.214042485,0.088179156,1.1549999709999998,-0.056538887,-0.279210955,1.131999969,0.113438264,-0.26998049,1.164000034,0.15816389,0.103579953,1.161999941,0.195571721,0.090215035,1.192999959,0.11761687,0.18739301,,,
1.57e+18,,46937.0,,1569268977.0,68865774.0,"""camera_color_frame""",1.166000009,-0.019268055,-0.17034043399999999,1.292999983,0.217619836,-0.123910755,1.261000037,0.095698059,0.104034215,1.200000048,0.18251146399999998,0.07565617599999999,1.248999953,-0.188717529,-0.095395416,1.434000015,0.290175587,-0.039780695,1.253999949,-0.043086804000000006,0.11362171199999999,1.184000015,0.222310245,0.088084035,1.1710000040000001,-0.047829252,-0.277383476,1.144999981,0.114741005,-0.263799518,1.164000034,0.15816389,0.109241225,1.166000009,0.198135421,0.09052559,1.200000048,0.120252579,0.188492551,,,
1.57e+18,,46938.0,,1569268977.0,230412733.0,"""camera_color_frame""",1.146999955,-0.018954081,-0.16942426600000002,1.292999983,0.21971620600000002,-0.123910755,1.253999949,0.099233106,0.103456706,1.192999959,0.17757833,0.084885381,1.2410000559999999,-0.193544954,-0.098808251,1.434000015,0.292500556,-0.039780695,1.253999949,-0.047153089,0.11158870900000001,1.200000048,0.225314438,0.09121981300000001,1.111999989,-0.038207754,-0.28504118300000003,1.1219999790000001,0.116074413,-0.278509498,1.161999941,0.15789213800000002,0.112821221,1.159999967,0.195235118,0.095701583,1.190999985,0.115488693,0.190940589,,,
1.57e+18,,46939.0,,1569268977.0,403229195.0,"""camera_color_frame""",1.182000041,-0.027198077999999997,-0.178426683,1.292999983,0.21971620600000002,-0.123910755,1.256000042,0.08717306699999999,0.11176668099999999,1.18900001,0.169271901,0.092311256,1.264000058,-0.19303330800000001,-0.09654107699999999,1.430999994,0.291888624,-0.037377518,1.253999949,-0.04918623,0.11158870900000001,1.152999997,0.212750852,0.10447035699999999,1.077000022,-0.043989840999999995,-0.283053726,1.120000005,0.11223574,-0.281644553,1.161999941,0.150356218,0.11658892,1.149000049,0.17848053600000002,0.107833475,1.182000041,0.11078316699999999,0.20866043899999998,,,
1.57e+18,,46940.0,,1569268977.0,559119175.0,"""camera_color_frame""",1.205000043,-0.016005132,-0.195573524,1.284999967,0.218356788,-0.12314409800000001,1.256000042,0.08717306699999999,0.10565795,1.19599998,0.162512049,0.088976778,1.2799999709999998,-0.17472380399999998,-0.11021403199999999,1.430999994,0.294208735,-0.03505756,1.269000053,-0.055946965,0.106751546,1.18900001,0.21939355100000002,0.107732229,1.0460000040000001,-0.046115465,-0.285081148,1.123999953,0.11810369,-0.279005945,1.166000009,0.139531001,0.11320959,1.152999997,0.177232489,0.108208872,1.18900001,0.099872708,0.190619946,,,
1.57e+18,,46941.0,,1569268977.0,718924528.0,"""camera_color_frame""",1.200000048,-0.019829901,-0.19087111899999998,1.289999962,0.219206423,-0.123623259,1.253999949,0.087034255,0.105489708,1.207000017,0.162049785,0.089795128,1.274000049,-0.182167053,-0.107631974,1.440999985,0.293928385,-0.037638716,1.269000053,-0.060061887,0.110866182,0.0,0.0,0.0,1.024999976,-0.04518963,-0.282681197,1.118000031,0.1156606,-0.281141639,1.164000034,0.137404442,0.118676677,1.161999941,0.17861591300000002,0.10905352199999999,1.200000048,0.094959907,0.19821982100000002,,,
1.57e+18,,46942.0,,1569268977.0,875272846.0,"""camera_color_frame""",1.192999959,-0.03131967,-0.154943779,1.2960000040000001,0.22022599,-0.12419825,1.251000047,0.08682604099999999,0.111321747,1.19599998,0.160572931,0.096732661,1.2799999709999998,-0.19132617100000002,-0.10191342199999999,1.434000015,0.290175587,-0.037455875,1.274000049,-0.06029854,0.113368429,1.325999975,0.24467270100000002,0.11799571699999999,1.07099998,-0.042008332999999995,-0.281476825,1.1339999440000001,0.11547727099999999,-0.275972843,1.164000034,0.137404442,0.126225039,1.182000041,0.17977379300000002,0.11284679199999999,1.18599999,0.099620715,0.20552104699999998,,,
1.57e+18,,46943.0,,1569268978.0,39294321.0,"""camera_color_frame""",1.172999978,-0.046009127000000004,-0.152346238,1.299000025,0.220735773,-0.124485746,1.248999953,0.08668723,0.111143775,1.1979999540000001,0.158899114,0.106605478,1.281999946,-0.193703651,-0.108307846,1.440999985,0.291592062,-0.037638716,1.2799999709999998,-0.062657818,0.11390235300000001,1.35800004,0.248375565,0.120843276,1.157999992,-0.052930754,-0.281813532,1.1710000040000001,0.117346473,-0.267891288,1.172999978,0.134663224,0.136709422,1.164000034,0.17703612100000002,0.12245085800000001,1.210000038,0.085942224,0.21360331800000001,,,
1.57e+18,,46944.0,,1569268978.0,193479404.0,"""camera_color_frame""",1.172999978,-0.040303685,-0.15044455199999998,1.299000025,0.220735773,-0.124485746,1.256000042,0.083100297,0.113802925,1.205000043,0.15982756,0.109181948,1.281999946,-0.193703651,-0.10207266400000001,1.440999985,0.291592062,-0.03530255,1.284999967,-0.06290257,0.11434727900000001,1.3739999530000002,0.249074236,0.124494597,1.1710000040000001,-0.044032108,-0.275485039,1.174999952,0.117747314,-0.266901463,1.172999978,0.134663224,0.13861109300000002,1.1710000040000001,0.176202193,0.126984134,1.222000003,0.084813289,0.219683945,,,
1.57e+18,,46945.0,,1569268978.0,346057021.0,"""camera_color_frame""",1.179999948,-0.02332573,-0.15708144,1.289999962,0.21711491,-0.123623259,1.261000037,0.08343111,0.112211615,1.210000038,0.156567141,0.10963498099999999,1.284999967,-0.192073539,-0.10856129199999999,1.4479999540000001,0.29300853600000004,-0.03547404,1.27699995,-0.06251096,0.113635391,1.3710000519999999,0.24408473100000003,0.124222778,1.083999991,-0.037245691000000004,-0.284893453,1.131999969,0.120779626,-0.27365091399999997,1.167999983,0.13408921699999998,0.136126682,1.1770000459999999,0.175196722,0.127634779,1.218999982,0.084605068,0.217168361,,,
1.57e+18,,46946.0,,1569268978.0,496191079.0,"""camera_color_frame""",1.159999967,-0.019168904,-0.167583287,1.2960000040000001,0.22022599,-0.12419825,1.2589999440000001,0.083298787,0.114074744,1.217000008,0.161419213,0.11026923400000001,1.2799999709999998,-0.185100287,-0.11643948400000001,1.450999975,0.293615609,-0.035547536,1.2799999709999998,-0.062657818,0.11390235300000001,1.376999974,0.249618068,0.124766424,1.101999998,-0.03786416,-0.286051005,1.129999995,0.12056623400000001,-0.273167431,1.1770000459999999,0.13512243300000001,0.139083773,1.182000041,0.17785738399999998,0.128176972,1.213999987,0.08425804199999999,0.21234129399999999,,,
1.57e+18,,46947.0,,1569268978.0,657899790.0,"""camera_color_frame""",1.159999967,-0.021049641,-0.167583287,1.300999999,0.221075624,-0.12467741199999999,1.2589999440000001,0.083298787,0.112033643,1.210000038,0.156567141,0.10963498099999999,1.2799999709999998,-0.189250872,-0.11643948400000001,1.450999975,0.293615609,-0.037899911,1.284999967,-0.06290257,0.116430536,1.379999995,0.250161886,0.125038251,1.041000009,-0.035768232999999997,-0.28203073100000003,1.126000047,0.12013945,-0.272200465,1.174999952,0.134892836,0.136942506,1.1770000459999999,0.175196722,0.127634779,1.223999977,0.084952094,0.216074765,,,
1.57e+18,,46948.0,,1569268978.0,811559149.0,"""camera_color_frame""",1.157999992,-0.021013349,-0.167294353,1.299000025,0.220735773,-0.124485746,1.261000037,0.08343111,0.11425595699999999,1.205000043,0.15592017800000002,0.109181948,1.281999946,-0.18954657,-0.11662142,1.444000006,0.292199105,-0.037717073999999996,1.287999988,-0.063049428,0.116702363,1.379999995,0.245687038,0.125038251,1.049000025,-0.034342337,-0.285898775,1.123999953,0.119926058,-0.275361478,1.174999952,0.134892836,0.13884744,1.1770000459999999,0.175196722,0.127634779,1.222000003,0.084813289,0.21770282100000002,,,
1.57e+18,,46949.0,,1569268978.0,979425595.0,"""camera_color_frame""",1.164000034,-0.021122226,-0.17004825199999998,1.2960000040000001,0.22022599,-0.12419825,1.253999949,0.082967974,0.11362171199999999,1.217000008,0.157472908,0.11026923400000001,1.284999967,-0.192073539,-0.11689432699999999,1.450999975,0.293615609,-0.037899911,1.284999967,-0.06290257,0.116430536,1.379999995,0.245687038,0.125038251,1.0789999959999999,-0.044071532999999996,-0.28357937899999996,1.126000047,0.116488226,-0.275851429,1.1710000040000001,0.134433627,0.142171636,1.184000015,0.176238671,0.128393859,1.213999987,0.08425804199999999,0.22611835600000002,,,
1.57e+18,,46950.0,,1569268979.0,138639571.0,"""camera_color_frame""",1.157999992,-0.022890842999999998,-0.167294353,1.299000025,0.220735773,-0.124485746,1.2589999440000001,0.083298787,0.112033643,1.213999987,0.155116439,0.109997414,1.2799999709999998,-0.19340147100000002,-0.11643948400000001,1.444000006,0.292199105,-0.037717073999999996,1.289999962,-0.06523884099999999,0.116883576,1.3739999530000002,0.24239112399999999,0.124494597,1.0579999690000002,-0.034636982000000004,-0.28492119899999996,1.118000031,0.117473245,-0.27751660300000003,1.167999983,0.13408921699999998,0.141807407,1.174999952,0.17489902699999998,0.127417892,1.212000012,0.084119231,0.215921298,,,
1.57e+18,,46951.0,,1569268979.0,311670574.0,"""camera_color_frame""",1.172999978,-0.021285542999999997,-0.171363056,1.299000025,0.220735773,-0.124485746,1.2589999440000001,0.083298787,0.112033643,1.212000012,0.154860884,0.109816194,1.281999946,-0.191625118,-0.11662142,1.4539999959999999,0.294222653,-0.037978273,1.274000049,-0.06649524,0.113368429,1.3739999530000002,0.24239112399999999,0.124494597,1.054999948,-0.036249265,-0.284113288,1.126000047,0.12013945,-0.279502392,1.174999952,0.13298776699999998,0.13884744,1.179999948,0.173730105,0.127960101,1.213999987,0.08425804199999999,0.216277599,,,
1.57e+18,,46952.0,,1569268979.0,478497526.0,"""camera_color_frame""",1.157999992,-0.022890842999999998,-0.163539618,1.300999999,0.221075624,-0.12467741199999999,1.261000037,0.081386618,0.112211615,1.207000017,0.146394268,0.109363161,1.284999967,-0.194156945,-0.11689432699999999,1.450999975,0.293615609,-0.040252291,1.287999988,-0.067225963,0.11461424099999999,1.3860000369999999,0.242260933,0.12558189,1.0789999959999999,-0.044071532999999996,-0.285328656,1.1160000559999999,0.117263094,-0.282447964,1.182000041,0.124198012,0.143507153,1.179999948,0.166077465,0.129873127,1.202999949,0.08349458900000001,0.214317918,,,
1.57e+18,,46953.0,,1569268979.0,651381193.0,"""camera_color_frame""",1.161999941,-0.022969915,-0.16787222,1.292999983,0.21971620600000002,-0.126006976,1.261000037,0.08343111,0.112211615,1.210000038,0.144796327,0.113558315,1.289999962,-0.190729395,-0.11734917,1.4479999540000001,0.29300853600000004,-0.040169067999999995,1.287999988,-0.067225963,0.11461424099999999,1.383000016,0.24173654600000002,0.125310063,1.075000048,-0.043908153,-0.284270912,1.111999989,0.11864571300000001,-0.28504118300000003,1.1770000459999999,0.123672634,0.14480827699999999,1.184000015,0.166640431,0.13031336699999999,1.213999987,0.080321468,0.21430945399999998,,,
1.57e+18,,46954.0,,1569268979.0,818812996.0,"""camera_color_frame""",1.174999952,-0.019416779,-0.169750318,1.299000025,0.220735773,-0.124485746,1.264000058,0.08158024400000001,0.11042936099999999,1.210000038,0.14675812400000002,0.113558315,1.289999962,-0.18654637,-0.119440533,1.4479999540000001,0.29300853600000004,-0.040169067999999995,1.299000025,-0.067800097,0.115593091,1.3860000369999999,0.242260933,0.12558189,1.077000022,-0.040497508,-0.284799784,1.118000031,0.119285889,-0.279329121,1.167999983,0.124620676,0.14559456699999998,1.182000041,0.172108158,0.130093247,1.212000012,0.080189139,0.21395638600000003,,,
1.57e+18,,46955.0,,1569268979.0,985680154.0,"""camera_color_frame""",1.174999952,-0.021321835,-0.17165523800000002,1.30400002,0.221585408,-0.12496490800000001,1.256000042,0.081063911,0.11176668099999999,1.207000017,0.144437328,0.113276765,1.289999962,-0.18863788199999998,-0.119440533,1.444000006,0.292199105,-0.040058106,1.300999999,-0.06790448,0.113661863,1.383000016,0.243978843,0.125310063,1.123999953,-0.03862007,-0.284472674,1.1280000209999999,0.122181699,-0.276341408,1.167999983,0.117045842,0.14559456699999998,1.172999978,0.163190439,0.129102692,1.202999949,0.079593681,0.212367594,,,
1.57e+18,,46956.0,,1569268980.0,148971975.0,"""camera_color_frame""",1.18900001,-0.033142414,-0.171772867,1.299000025,0.218629673,-0.120273836,1.246000052,0.080418497,0.110876821,1.202999949,0.1381073,0.109000728,1.292999983,-0.195365697,-0.119718298,1.444000006,0.292199105,-0.037717073999999996,1.2960000040000001,-0.067643516,0.113225035,1.379999995,0.243449613,0.129512787,1.067999959,-0.040159087999999996,-0.284151286,1.1219999790000001,0.12153179199999999,-0.274871498,1.1710000040000001,0.113549329,0.13837476099999999,1.1770000459999999,0.158022031,0.127634779,1.222000003,0.065000698,0.20977833899999998,,,
1.57e+18,,46957.0,,1569268980.0,314820457.0,"""camera_color_frame""",1.18900001,-0.038925681000000004,-0.167917624,1.299000025,0.212311357,-0.101320244,1.228999972,0.069358259,0.11534146199999999,1.174999952,0.12727260599999998,0.11217849699999999,1.2960000040000001,-0.197920218,-0.119996071,1.4210000040000001,0.28984889399999997,-0.018686377,1.287999988,-0.07975556,0.11252611900000001,1.3710000519999999,0.237416223,0.130890816,1.067999959,-0.055743266,-0.287614197,1.083999991,0.094568036,-0.284893453,,,,,,,,,,,,
1.57e+18,,46958.0,,1569268980.0,477671254.0,"""camera_color_frame""",1.200000048,-0.039285801,-0.169471115,1.287999988,0.19798390600000002,-0.0754048,1.19599998,0.059739493,0.11418338900000001,,,,1.27699995,-0.19501860399999998,-0.12237744,1.4110000130000002,0.285521448,-0.000254632,1.256000042,-0.083883211,0.10158547,1.312000036,0.22081764,0.142274275,1.082999945,-0.047746699000000004,-0.28463065600000004,1.1549999709999998,0.11387047900000001,-0.273593456,,,,,,,,,,,,
1.57e+18,,46959.0,,1569268980.0,637195631.0,"""camera_color_frame""",1.19599998,-0.03915485,-0.168906212,1.2960000040000001,0.19290989600000003,-0.056963335999999996,1.1770000459999999,0.049248955999999997,0.11236944,,,,1.271999955,-0.198379681,-0.123960465,1.4049999709999998,0.284307301,0.011135467,1.246000052,-0.089275859,0.092696548,1.18599999,0.184227943,0.13822452699999999,1.100000024,-0.052063104000000006,-0.28374853699999997,1.164000034,0.116645001,-0.273838252,,,,,,,1.184000015,0.038023964,0.13031336699999999,,,
1.57e+18,,46960.0,,1569268980.0,790829643.0,"""camera_color_frame""",1.172999978,-0.03269643,-0.165658012,1.284999967,0.178772137,-0.056479853,1.157999992,0.040943965,0.108678125,1.172999978,0.081412427,0.066347189,1.261000037,-0.19666414,-0.131065875,1.4049999709999998,0.268361568,0.020246679,1.233999968,-0.100420348,0.081800923,1.077000022,0.160311699,0.13425114800000001,1.123999953,-0.044087179000000004,-0.280828178,1.144999981,0.11659742099999999,-0.27679354,,,,,,,1.1770000459999999,0.028257661,0.123818435,,,
1.57e+18,,46961.0,,1569268980.0,960569091.0,"""camera_color_frame""",1.184000015,-0.033003042999999996,-0.16529198,1.284999967,0.174605325,-0.056479853,1.146999955,0.034976054,0.10950530300000001,,,,1.256000042,-0.197920725,-0.132582426,1.4049999709999998,0.268361568,0.027080088999999998,1.228999972,-0.10200607,0.077484533,1.024999976,0.145924062,0.12943095,1.159999967,-0.053022172,-0.27477783,1.172999978,0.117546894,-0.27025052899999996,,,,,,,1.1770000459999999,0.020624463,0.129542932,,,
1.57e+18,,46962.0,,1569268981.0,118875731.0,"""camera_color_frame""",1.184000015,-0.031083396,-0.163372472,1.271999955,0.172838897,-0.05590846,1.149000049,0.02758543,0.109696247,,,,1.253999949,-0.197605565,-0.134404302,1.3980000019999999,0.27382439399999997,0.029211625,1.218999982,-0.105128869,0.076854065,1.021999955,0.142182976,0.129052117,1.126000047,-0.05329368599999999,-0.281327873,1.1549999709999998,0.11574310800000001,-0.275465965,,,,,,,1.152999997,0.018334525,0.126901448,,,
