rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,orientation,x,y,z,w,orientation_covariance,angular_velocity,x_1,y_1,z_1,angular_velocity_covariance,linear_acceleration,x_2,y_2,z_2,linear_acceleration_covariance,Label
1.56926169596008e+18,NaN,61699,NaN,1569261695,915632963,NaN,NaN,0.443907816675,0.601355313268,0.473750201702,0.465702033371,NaN,NaN,0.209405653278,-0.0521732153517,-0.116255050867,NaN,NaN,-0.50063895,7.4016033,1.12889175,NaN,3
1.56926169602311e+18,NaN,61700,NaN,1569261695,958066940,NaN,NaN,0.44220768655,0.600383971055,0.477302170836,0.464945251585,NaN,NaN,-0.150132172634,0.157266294888,0.0617685328367,NaN,NaN,-0.83439825,5.40886395,-2.1792519,NaN,3
1.56926169606587e+18,NaN,61701,NaN,1569261696,21821022,NaN,NaN,0.475476170577,0.588940639421,0.487368899893,0.435365237321,NaN,NaN,0.532291564898,0.0630185152803,1.37251080109,NaN,NaN,-1.9829229,14.14550445,-0.63806925,NaN,3
1.56926169610958e+18,NaN,61702,NaN,1569261696,63882112,NaN,NaN,0.476691126295,0.586262707919,0.491152101879,0.43339499332,NaN,NaN,-0.115225587594,0.0996704295723,0.194413555989,NaN,NaN,0.5693541,8.2850838,-1.95347355,NaN,2
1.56926169617159e+18,NaN,61703,NaN,1569261696,106761932,NaN,NaN,0.483369933346,0.571660913533,0.50341838106,0.431424664439,NaN,NaN,-0.492216706026,-0.0783531541317,0.794806818677,NaN,NaN,-2.9253021,13.36018845,1.2761385,NaN,3
1.56926169621696e+18,NaN,61704,NaN,1569261696,170167922,NaN,NaN,0.476055321443,0.573488687851,0.505107865365,0.435141471453,NaN,NaN,-0.160604148146,0.129341026856,-0.198285525711,NaN,NaN,-0.44174025,7.8138942,-1.6884294,NaN,2
1.56926169625589e+18,NaN,61705,NaN,1569261696,214845895,NaN,NaN,0.489034543766,0.569983301517,0.512688472316,0.416070644662,NaN,NaN,0.38568390773,0.335289878592,0.981557048641,NaN,NaN,-1.7080623,12.65340405,-0.75586665,NaN,3
1.56926169631953e+18,NaN,61706,NaN,1569261696,254720926,NaN,NaN,0.485131274871,0.570717545789,0.512819550909,0.41945826643,NaN,NaN,-0.0995176243262,0.0752358200443,-0.184322891695,NaN,NaN,-1.2565056,10.0716777,0.71660085,NaN,2
1.56926169636261e+18,NaN,61707,NaN,1569261696,318536043,NaN,NaN,0.485448649939,0.573627091011,0.506743170349,0.422496068664,NaN,NaN,0.13261116619,-0.0818438126357,-0.158142952915,NaN,NaN,-0.83439825,8.5795773,0.18651255,NaN,2
1.56926169640607e+18,NaN,61708,NaN,1569261696,361354112,NaN,NaN,0.483391326712,0.575906061701,0.49919727805,0.430658926465,NaN,NaN,0.0697793131178,-0.252886079332,-0.447867608747,NaN,NaN,-0.38284155,9.35507685,0.34357575,NaN,2
1.56926169646884e+18,NaN,61709,NaN,1569261696,404844999,NaN,NaN,0.481346496106,0.577629857989,0.493119772176,0.437586777835,NaN,NaN,0.0226554233138,-0.197035543268,-0.376309109415,NaN,NaN,-0.30430995,8.638476,-0.3337593,NaN,2
1.56926169651153e+18,NaN,61710,NaN,1569261696,467622995,NaN,NaN,0.481871866419,0.57755562747,0.489350716108,0.441321739977,NaN,NaN,0.0348727280778,-0.108023751416,-0.0988017583473,NaN,NaN,-0.7067844,10.0520448,-0.22577835,NaN,5
1.56926169655448e+18,NaN,61711,NaN,1569261696,509881973,NaN,NaN,0.481678885953,0.580718593792,0.485290929405,0.441864322488,NaN,NaN,0.183225714498,0.00367732071225,-0.170360257679,NaN,NaN,-0.785316,9.00168465,-0.6086199,NaN,2
1.56926169661873e+18,NaN,61712,NaN,1569261696,553136110,NaN,NaN,0.481082921336,0.582479320534,0.48339115397,0.442278256545,NaN,NaN,0.0889779348898,0.0385839057523,-0.0918204413393,NaN,NaN,-1.24668915,9.96369675,-0.48100605,NaN,5
1.56926169666576e+18,NaN,61713,NaN,1569261696,617578983,NaN,NaN,0.486699803738,0.582525806439,0.482351504351,0.437177323433,NaN,NaN,0.190207031506,0.0228759424843,0.180450921973,NaN,NaN,-1.83567615,10.2680067,-0.3337593,NaN,2
1.56926169670219e+18,NaN,61714,NaN,1569261696,665059089,NaN,NaN,0.488420479333,0.584982922111,0.478981779287,0.435679780708,NaN,NaN,0.212896311782,0.0158946254763,-0.0307339175193,NaN,NaN,-1.1190753,9.9538803,-0.7067844,NaN,5
1.56926169676602e+18,NaN,61715,NaN,1569261696,701248884,NaN,NaN,0.489238401357,0.585940583534,0.477360319344,0.435254574613,NaN,NaN,0.139592483198,0.0211306132323,-0.0132806249993,NaN,NaN,-1.12889175,9.27654525,-0.4515567,NaN,5
1.56926169680869e+18,NaN,61716,NaN,1569261696,764763116,NaN,NaN,0.487978703132,0.585760965062,0.479296653062,0.43478223913,NaN,NaN,-0.0384311005062,0.0839624663043,0.0181353015367,NaN,NaN,-1.03072725,9.9931461,-0.93256275,NaN,5
1.56926169687216e+18,NaN,61717,NaN,1569261696,807337045,NaN,NaN,0.488676427415,0.585879122421,0.47842242468,0.434802238683,NaN,NaN,0.0645433253618,0.00891330846825,0.0076633260247,NaN,NaN,-1.08962595,9.80663355,-0.5497212,NaN,5
1.56926169691464e+18,NaN,61718,NaN,1569261696,871031045,NaN,NaN,0.487633808702,0.586452917858,0.477731796515,0.435957078558,NaN,NaN,-0.00526984471818,0.0193852839803,-0.0499325392913,NaN,NaN,-1.01109435,9.6004881,-1.18779045,NaN,5
1.56926169695733e+18,NaN,61719,NaN,1569261696,913841962,NaN,NaN,0.486747339174,0.584762687337,0.478422907646,0.438453131754,NaN,NaN,-0.108244270586,-0.0259932765717,-0.0150259542513,NaN,NaN,-1.2172398,9.55140585,-0.4908225,NaN,5
1.56926169702053e+18,NaN,61720,NaN,1569261696,956285953,NaN,NaN,0.489990926487,0.586041248337,0.47419049755,0.437730418456,NaN,NaN,0.258274872334,-0.0818438126357,-0.0010633202353,NaN,NaN,-1.2172398,10.2680067,-0.3730251,NaN,5
1.56926169708456e+18,NaN,61721,NaN,1569261697,19722938,NaN,NaN,0.480654367835,0.585039215011,0.478914689332,0.444231038901,NaN,NaN,-0.326410427086,0.10665174658,-0.177341574687,NaN,NaN,-1.63934715,10.12075995,-1.0798095,NaN,2
1.56926169711291e+18,NaN,61722,NaN,1569261697,83400011,NaN,NaN,0.480232344725,0.59138257764,0.468872516219,0.44699228794,NaN,NaN,0.251293555326,-0.0783531541317,-0.269844025043,NaN,NaN,-1.9436571,9.5219565,-0.2748606,NaN,2
1.56926169717064e+18,NaN,61723,NaN,1569261697,111814975,NaN,NaN,0.476347814099,0.591861098807,0.469153555526,0.450208997088,NaN,NaN,-0.211218696454,0.0787264785483,-0.268098695791,NaN,NaN,-1.2957714,9.68883615,-0.95219565,NaN,2
1.56926169721201e+18,NaN,61724,NaN,1569261697,169069051,NaN,NaN,0.473170240221,0.59450702425,0.462458283176,0.456950389221,NaN,NaN,0.0435993743378,-0.127222373188,-0.318713244099,NaN,NaN,-1.60008135,9.4041591,-0.02944935,NaN,2
1.56926169725475e+18,NaN,61725,NaN,1569261697,211270093,NaN,NaN,0.471984606405,0.593897903517,0.463730572019,0.457678673405,NaN,NaN,-0.0855549903102,0.0542918690203,-0.0377152345273,NaN,NaN,-0.04908225,8.88388725,-1.0012779,NaN,2
1.56926169733998e+18,NaN,61726,NaN,1569261697,253684997,NaN,NaN,0.471136391828,0.591429406348,0.464902577909,0.460551137938,NaN,NaN,-0.143150855626,-0.0521732153517,-0.0220072712593,NaN,NaN,-0.588987,9.2078301,-0.1766961,NaN,5
1.56926169736187e+18,NaN,61727,NaN,1569261697,338634967,NaN,NaN,0.466703840682,0.590526175273,0.467927694887,0.463152279243,NaN,NaN,-0.130933550862,0.0542918690203,-0.0499325392913,NaN,NaN,-0.18651255,6.3217938,-0.392658,NaN,3
1.56926169740391e+18,NaN,61728,NaN,1569261697,360810041,NaN,NaN,0.474815878597,0.588604277056,0.468886241248,0.456333846248,NaN,NaN,0.486913004346,0.0473105520123,0.831458732969,NaN,NaN,-2.1399861,14.77375725,0.97182855,NaN,3
1.56926169746714e+18,NaN,61729,NaN,1569261697,402695894,NaN,NaN,0.477850351767,0.582982869566,0.475106153887,0.453942901308,NaN,NaN,-0.183293428422,0.0525465397683,0.396871749221,NaN,NaN,2.5915428,6.17454705,-1.6098978,NaN,3
1.56926169751124e+18,NaN,61730,NaN,1569261697,465852022,NaN,NaN,0.491216993588,0.559847944134,0.49444871421,0.448103351554,NaN,NaN,-0.42589419445,-0.11151440992,0.960613097617,NaN,NaN,-3.6713523,14.5087131,1.46265105,NaN,3
1.56926169755844e+18,NaN,61731,NaN,1569261697,509632110,NaN,NaN,0.486244793615,0.565544875113,0.490216722556,0.451012815606,NaN,NaN,0.0558166791018,0.0961797710683,-0.351874499887,NaN,NaN,-2.6897073,8.86425435,-1.5509991,NaN,2
1.56926169761644e+18,NaN,61732,NaN,1569261697,557647943,NaN,NaN,0.493790215399,0.557010305281,0.49961486876,0.443052734899,NaN,NaN,-0.0855549903102,0.0926891125643,0.693577722061,NaN,NaN,-1.8847584,11.387082,0.8245818,NaN,3
