rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,orientation,x,y,z,w,orientation_covariance,angular_velocity,x,y,z,angular_velocity_covariance,linear_acceleration,x,y,z,linear_acceleration_covariance
1569265694491266915,,61916,,1569265694,447568893,"""knife_link""",,0.110859990399,0.7187090991,0.658125291858,0.195034339585,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.155834119782,0.0605746788452,-0.0287490805952,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-1.28595495,11.65212615,0.3730251,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1569265694535085262,,61917,,1569265694,489928960,"""knife_link""",,0.111725287239,0.718841797486,0.655624941382,0.202336024021,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.018698805418,-0.0371637592668,-0.227716615323,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-1.6491636,9.08021625,-0.7264173,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1569265694598897670,,61918,,1569265694,533754110,"""knife_link""",,0.115995217449,0.72461034772,0.647333700212,0.206019499263,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.434087167394,0.00123348427722,-0.0880902751632,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-1.61971425,9.53177295,-0.5693541,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1569265694640335394,,61919,,1569265694,597707033,"""knife_link""",,0.116670589035,0.72750945331,0.643658522829,0.206933987029,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.112946585026,0.132133178177,-0.0566743486272,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-1.12889175,9.81645,-1.1976069,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1569265694682014235,,61920,,1569265694,639092922,"""knife_link""",,0.114841511887,0.723924503903,0.646162149772,0.212648103678,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.305932435454,0.0815186298692,-0.217244639811,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-1.63934715,10.16002575,-1.48228395,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1569265694745557047,,61921,,1569265694,681056022,"""knife_link""",,0.117965805316,0.72537965335,0.641731066131,0.219293561337,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.181014425854,-0.0860329783228,-0.154412786739,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-2.20870125,9.5219565,0.392658,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1569265694788041666,,61922,,1569265694,744868993,"""knife_link""",,0.115021178479,0.721899850407,0.643541807807,0.226902349237,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.195976692578,0.0274134230572,-0.201536676543,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-1.9436571,8.9329695,-1.1190753,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1569265694831176892,,61923,,1569265694,787379026,"""knife_link""",,0.116600901048,0.725176717156,0.637977323539,0.231317732611,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.243846278926,0.0431213863252,-0.187574042527,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-1.2172398,8.96241885,-0.46137315,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1569265694895164517,,61924,,1569265694,829993009,"""knife_link""",,0.118307989904,0.72372324613,0.637971921257,0.234988744887,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.122672863994,0.0361400693172,-0.0671463241392,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-1.58044845,9.1881972,-2.05163805,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1569265694937390245,,61925,,1569265694,894186973,"""knife_link""",,0.127275378759,0.730254921559,0.628132132405,0.236598291922,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.40441657011,-0.0458904055268,0.0637533697608,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-2.159619,10.23855735,0.4711896,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1569265694985958073,,61926,,1569265694,936376094,"""knife_link""",,0.128429869177,0.72862871769,0.628376165838,0.240310954115,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.131399510254,0.0483573740812,-0.0741276411472,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-2.0614545,9.227463,-1.7473281,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1569265695043877187,,61927,,1569265694,985193014,"""knife_link""",,0.13133570549,0.726186893223,0.630305057995,0.241078954784,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.12790885175,0.0884999468772,0.0794613330288,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-1.75714455,9.47287425,-0.57917055,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1569265695085572478,,61928,,1569265695,42872905,"""knife_link""",,0.135637406229,0.728273269557,0.626409373454,0.242552748344,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.144362511562,0.0361400693172,0.0113934922008,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-1.50191685,10.14039285,-0.83439825,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
