rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,mode,interval,data1,data2,data3,data4
1569250005416589492,,144834,,1569250005,416029930,"""force_sensor_frame""","""0""",0.0,-2.0,658.0,102.0,740.0
1569250005449676364,,144835,,1569250005,449114084,"""force_sensor_frame""","""0""",0.0,-2.0,659.0,102.0,741.0
1569250005450519645,,144836,,1569250005,450042009,"""force_sensor_frame""","""0""",0.0,3.0,657.0,103.0,741.0
1569250005484006420,,144837,,1569250005,482475996,"""force_sensor_frame""","""0""",0.0,-1.0,659.0,103.0,740.0
1569250005484336024,,144838,,1569250005,483474969,"""force_sensor_frame""","""0""",0.0,-2.0,659.0,103.0,740.0
1569250005517899001,,144839,,1569250005,515954017,"""force_sensor_frame""","""0""",0.0,-1.0,659.0,104.0,740.0
1569250005517915362,,144840,,1569250005,516834974,"""force_sensor_frame""","""0""",0.0,0.0,659.0,103.0,743.0
1569250005550270784,,144841,,1569250005,549201965,"""force_sensor_frame""","""0""",0.0,0.0,660.0,102.0,740.0
1569250005586018345,,144842,,1569250005,582266092,"""force_sensor_frame""","""0""",0.0,0.0,658.0,101.0,739.0
1569250005587662634,,144843,,1569250005,583163022,"""force_sensor_frame""","""0""",0.0,0.0,658.0,102.0,739.0
1569250005616996007,,144844,,1569250005,615699052,"""force_sensor_frame""","""0""",0.0,1.0,659.0,100.0,740.0
1569250005617124869,,144845,,1569250005,616560935,"""force_sensor_frame""","""0""",0.0,1.0,659.0,101.0,739.0
1569250005649409342,,144846,,1569250005,648814916,"""force_sensor_frame""","""0""",0.0,2.0,660.0,101.0,741.0
1569250005649946544,,144847,,1569250005,649559020,"""force_sensor_frame""","""0""",0.0,1.0,656.0,98.0,738.0
1569250005683274068,,144848,,1569250005,682337045,"""force_sensor_frame""","""0""",0.0,0.0,659.0,96.0,736.0
1569250005683965204,,144849,,1569250005,683456897,"""force_sensor_frame""","""0""",0.0,0.0,659.0,98.0,736.0
1569250005716164526,,144850,,1569250005,715548038,"""force_sensor_frame""","""0""",0.0,1.0,659.0,98.0,736.0
1569250005717068057,,144851,,1569250005,716531038,"""force_sensor_frame""","""0""",0.0,0.0,659.0,99.0,738.0
1569250005749780261,,144852,,1569250005,749012947,"""force_sensor_frame""","""0""",0.0,0.0,659.0,97.0,738.0
1569250005782747216,,144853,,1569250005,781869888,"""force_sensor_frame""","""0""",0.0,0.0,659.0,98.0,740.0
1569250005783304305,,144854,,1569250005,782869100,"""force_sensor_frame""","""0""",0.0,-1.0,659.0,99.0,739.0
1569250005819081060,,144855,,1569250005,815157890,"""force_sensor_frame""","""0""",0.0,1.0,658.0,99.0,738.0
1569250005819829220,,144856,,1569250005,819372892,"""force_sensor_frame""","""0""",0.0,0.0,659.0,99.0,737.0
1569250005849112174,,144857,,1569250005,848476886,"""force_sensor_frame""","""0""",0.0,-1.0,659.0,100.0,737.0
1569250005849938803,,144858,,1569250005,849514007,"""force_sensor_frame""","""0""",0.0,-1.0,658.0,99.0,736.0
1569250005883169437,,144859,,1569250005,881918907,"""force_sensor_frame""","""0""",0.0,1.0,661.0,100.0,737.0
1569250005883303222,,144860,,1569250005,882761001,"""force_sensor_frame""","""0""",0.0,-7.0,659.0,98.0,738.0
1569250005916289672,,144861,,1569250005,915214061,"""force_sensor_frame""","""0""",0.0,1.0,659.0,101.0,737.0
1569250005948942343,,144862,,1569250005,948239088,"""force_sensor_frame""","""0""",0.0,1.0,659.0,97.0,738.0
1569250005949818004,,144863,,1569250005,949122905,"""force_sensor_frame""","""0""",0.0,1.0,659.0,98.0,738.0
1569250005982386462,,144864,,1569250005,981525897,"""force_sensor_frame""","""0""",0.0,1.0,659.0,97.0,736.0
1569250005983102743,,144865,,1569250005,982557058,"""force_sensor_frame""","""0""",0.0,0.0,658.0,98.0,735.0
1569250006015356715,,144866,,1569250006,14785051,"""force_sensor_frame""","""0""",0.0,-1.0,658.0,99.0,739.0
