rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,mode,interval,data1,data2,data3,data4
1569261686469934480,,132915,,1569261686,469610929,"""force_sensor_frame""","""0""",0.0,-52.0,126.0,-2.0,122.0
1569261686480852073,,132916,,1569261686,480573892,"""force_sensor_frame""","""0""",0.0,-50.0,122.0,-3.0,118.0
1569261686491850988,,132917,,1569261686,491574048,"""force_sensor_frame""","""0""",0.0,-51.0,126.0,6.0,126.0
1569261686502848831,,132918,,1569261686,502547979,"""force_sensor_frame""","""0""",0.0,-47.0,122.0,6.0,118.0
1569261686512999077,,132919,,1569261686,512581110,"""force_sensor_frame""","""0""",0.0,-48.0,118.0,3.0,113.0
1569261686523883407,,132920,,1569261686,523591995,"""force_sensor_frame""","""0""",0.0,-38.0,120.0,-6.0,109.0
1569261686534904053,,132921,,1569261686,534570932,"""force_sensor_frame""","""0""",0.0,-39.0,117.0,-1.0,113.0
1569261686545855018,,132922,,1569261686,545540094,"""force_sensor_frame""","""0""",0.0,-34.0,118.0,10.0,112.0
1569261686558663502,,132923,,1569261686,556498050,"""force_sensor_frame""","""0""",0.0,-30.0,101.0,32.0,140.0
1569261686566769621,,132924,,1569261686,566497087,"""force_sensor_frame""","""0""",0.0,-34.0,118.0,56.0,147.0
1569261686577831824,,132925,,1569261686,577534914,"""force_sensor_frame""","""0""",0.0,-32.0,104.0,30.0,124.0
1569261686588817434,,132926,,1569261686,588479995,"""force_sensor_frame""","""0""",0.0,-34.0,106.0,27.0,101.0
1569261686599081093,,132927,,1569261686,598632097,"""force_sensor_frame""","""0""",0.0,-24.0,109.0,62.0,127.0
1569261686609795856,,132928,,1569261686,609551906,"""force_sensor_frame""","""0""",0.0,-18.0,100.0,48.0,126.0
1569261686620940073,,132929,,1569261686,620589017,"""force_sensor_frame""","""0""",0.0,-16.0,117.0,56.0,146.0
1569261686631837478,,132930,,1569261686,631504058,"""force_sensor_frame""","""0""",0.0,-21.0,117.0,64.0,134.0
1569261686642832115,,132931,,1569261686,642463922,"""force_sensor_frame""","""0""",0.0,-13.0,109.0,49.0,117.0
1569261686652802524,,132932,,1569261686,652472019,"""force_sensor_frame""","""0""",0.0,-12.0,100.0,43.0,102.0
1569261686662827005,,132933,,1569261686,662477016,"""force_sensor_frame""","""0""",0.0,-15.0,105.0,36.0,111.0
1569261686673731192,,132934,,1569261686,673389911,"""force_sensor_frame""","""0""",0.0,8.0,126.0,37.0,125.0
1569261686683852765,,132935,,1569261686,683549880,"""force_sensor_frame""","""0""",0.0,0.0,99.0,33.0,114.0
1569261686694667365,,132936,,1569261686,694365978,"""force_sensor_frame""","""0""",0.0,10.0,105.0,22.0,103.0
1569261686704664344,,132937,,1569261686,704360008,"""force_sensor_frame""","""0""",0.0,3.0,99.0,37.0,91.0
1569261686714740922,,132938,,1569261686,714358091,"""force_sensor_frame""","""0""",0.0,4.0,86.0,29.0,106.0
1569261686724650077,,132939,,1569261686,724340915,"""force_sensor_frame""","""0""",0.0,13.0,104.0,40.0,113.0
1569261686734727095,,132940,,1569261686,734355926,"""force_sensor_frame""","""0""",0.0,10.0,106.0,47.0,121.0
1569261686744647872,,132941,,1569261686,744335889,"""force_sensor_frame""","""0""",0.0,17.0,99.0,55.0,114.0
1569261686754695335,,132942,,1569261686,754336118,"""force_sensor_frame""","""0""",0.0,13.0,93.0,58.0,122.0
1569261686766480242,,132943,,1569261686,764324903,"""force_sensor_frame""","""0""",0.0,9.0,115.0,55.0,106.0
