rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,orientation,x,y,z,w,orientation_covariance,angular_velocity,x,y,z,angular_velocity_covariance,linear_acceleration,x,y,z,linear_acceleration_covariance
1555424570068573622,,20824,,1555424570,66937923,"""knife_link""",,0.49147107704,-0.513997602077,-0.702728657542,-0.0208585560644,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.0882354260773,0.0536603657614,-0.0894649251258,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-4.2407064,8.86425435,-0.85403115,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1555424570069310619,,20825,,1555424570,68094968,"""knife_link""",,0.490671616152,-0.514963374949,-0.702623677861,-0.0193404982547,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.320364216593,0.0257350977294,-0.00917977953382,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-3.77933325,8.98205175,-0.2355948,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1555424570600351442,,20826,,1555424570,68970918,"""knife_link""",,0.489949901315,-0.515665722274,-0.70265262104,-0.0178115473508,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.196253241999,0.0152631222174,-0.0161610965418,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-4.19162415,9.227463,-0.2552277,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1555424570683724850,,20827,,1555424570,599620103,"""knife_link""",,0.497104919678,-0.499055977225,-0.70953590991,-0.0197135226698,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.0548815725867,-0.000444841050566,-0.0563036693378,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-4.07382675,8.834805,-0.75586665,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1555424570853685651,,20828,,1555424570,683180093,"""knife_link""",,0.495353334618,-0.503244300292,-0.707735965016,-0.0219100873975,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.124887340369,-0.0370967553426,-0.0126704380378,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-4.1818077,9.0703998,0.0392658,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1555424570854571597,,20829,,1555424570,853018045,"""knife_link""",,0.497569384534,-0.474862326635,-0.725899041619,0.00102941398725,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.484232568579,0.0362070732414,-0.00568912102982,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-4.01492805,9.0703998,-0.5693541,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1555424571300403874,,20830,,1555424570,854146003,"""knife_link""",,0.496692151385,-0.475837081722,-0.725858245352,0.00240542390523,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.187526595739,0.0274804269814,0.0187454884982,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-4.01492805,8.834805,0.26504415,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1555424571385585440,,20831,,1555424571,299881935,"""knife_link""",,0.489792545261,-0.414753078576,-0.764458676771,0.0607130787174,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.419655386255,0.0152631222174,0.0606333905462,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-4.01492805,9.08021625,-0.5104554,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1555424571513209553,,20832,,1555424571,385006904,"""knife_link""",,0.486160332727,-0.414453655604,-0.76664360697,0.0642952419058,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.102005462391,-0.0528047186106,0.0519067442862,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-3.91676355,9.1489314,0.1570632,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1555424571555349453,,20833,,1555424571,512449979,"""knife_link""",,0.481115767308,-0.413516358911,-0.769611655116,0.0723169390318,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.117713425659,-0.0301154383346,0.0972853048382,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-4.23088995,8.53049505,0.02944935,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
