rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,orientation,x,y,z,w,orientation_covariance,angular_velocity,x,y,z,angular_velocity_covariance,linear_acceleration,x,y,z,linear_acceleration_covariance
1569261684419772440,,26945,,1569261684,362994909,"""knife_link""",,-0.652658147927,-0.178694231151,-0.16392152754,-0.717799029329,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.644730975399,0.212922209901,0.790050188905,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.40247445,9.0900327,1.8062268,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1569261684457152223,,26946,,1569261684,419116020,"""knife_link""",,-0.639130153189,-0.164749016212,-0.181980863372,-0.728871301608,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.756432047527,-0.0104799343548,0.610281275949,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.87366405,9.7575513,3.70080165,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1569261684513243933,,26947,,1569261684,456505060,"""knife_link""",,-0.611336908561,-0.144538329562,-0.205655945746,-0.750387558198,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-2.19283802192,-0.0226972391188,1.12864406379,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,1.2761385,9.88516515,5.33033235,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1569261684569727596,,26948,,1569261684,512835025,"""knife_link""",,-0.561121702031,-0.0889162064906,-0.235850431206,-0.78842305765,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-2.7426167363,-0.743518220195,1.45676596317,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,1.4528346,9.8753487,6.25307865,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1569261684607635147,,26949,,1569261684,569051980,"""knife_link""",,-0.467827792677,-0.0185372878582,-0.250696914005,-0.847316105515,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-4.4408220985,-1.19206783796,0.994253711389,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,1.67861295,6.41014185,7.5586665,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1569261684663732006,,26950,,1569261684,606996059,"""knife_link""",,-0.389196985678,0.0309393635224,-0.250118400992,-0.886007476046,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-5.15815242107,-1.33867549513,0.535232118113,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,1.3939359,5.17326915,6.56720505,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1569261684719760929,,26951,,1569261684,663094997,"""knife_link""",,-0.29568731083,0.0720255571661,-0.242650339386,-0.92114176223,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-3.85439146983,-0.591674575271,0.0849371710969,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,1.3939359,4.58428215,7.5782994,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1569261684757331458,,26952,,1569261684,719065904,"""knife_link""",,-0.23162570187,0.116371971884,-0.244748406573,-0.934294020035,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-2.56110249409,-0.767952829723,0.728963665085,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,3.6320865,2.5326441,8.6973747,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1569261684813816745,,26953,,1569261684,756658077,"""knife_link""",,-0.228174164083,0.095818884669,-0.260204200359,-0.93330009445,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.212225687333,1.29502634614,0.906987248789,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,-0.83439825,6.27271155,6.11564835,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1569261684869611148,,26954,,1569261684,813038110,"""knife_link""",,-0.259023919407,0.0832017425266,-0.267735955626,-0.924284337896,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,1.29432982357,0.176270295609,0.250743450037,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",,0.61843635,3.4946562,9.1489314,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
